"","term","estimate","std.error","statistic","p.value","frml"
"42","(Intercept)",31.0400727198914,4.53899721787924,6.83853089788724,1.97910332465786e-07,"nOligGrowth ~ Dead_BA_ha"
"43","Dead_BA_ha",-0.445915277082705,0.349510620649158,-1.27582754496699,0.212499321094723,"nOligGrowth ~ Dead_BA_ha"
"44","(Intercept)",30.1161434936143,4.8166107849737,6.25255907900366,9.3007599013048e-07,"nOligGrowth ~ Live_BA_ha"
"45","Live_BA_ha",-0.264535493962421,0.316202464228014,-0.836601620446778,0.409900005204344,"nOligGrowth ~ Live_BA_ha"
"46","(Intercept)",31.3119579817275,6.78412119803082,4.61547738722831,6.88465620963837e-05,"nOligGrowth ~ EVT_H"
"47","EVT_H",-9.08635298816994,13.4159047638897,-0.677282162335174,0.503416794578968,"nOligGrowth ~ EVT_H"
"48","(Intercept)",26.3629536921151,12.8682563310836,2.04868111217483,0.0493297755141061,"nOligGrowth ~ EVT_rich"
"49","EVT_rich",0.344180225281603,4.07567317442156,0.0844474545804204,0.933261708965064,"nOligGrowth ~ EVT_rich"
"50","(Intercept)",32.3740305416372,7.27425154837519,4.45049642926748,0.000109347946936227,"nOligGrowth ~ EVT_J"
"51","EVT_J",-13.1670664396137,16.8072077238031,-0.783417844057818,0.439523208537118,"nOligGrowth ~ EVT_J"
"52","(Intercept)",13.8379106353764,14.2355908691538,0.97206436758174,0.338791421734563,"nOligGrowth ~ Coniferous_Forest"
"53","Coniferous_Forest",16.7525417026965,17.0230465297556,0.98410949376269,0.332932398082557,"nOligGrowth ~ Coniferous_Forest"
"54","(Intercept)",28.4959813027765,4.70842330446139,6.05212816693341,1.20532950302391e-06,"nOligGrowth ~ Deciduous_Forest"
"55","Deciduous_Forest",-143.564443040781,400.900202436438,-0.358105189691301,0.72277212933359,"nOligGrowth ~ Deciduous_Forest"
"56","(Intercept)",29.337756077904,4.3938933689568,6.67693856322905,2.13859159528573e-07,"nOligGrowth ~ Rangeland"
"57","Rangeland",-13.2648566137662,17.6196957896087,-0.752842544624936,0.457411891691589,"nOligGrowth ~ Rangeland"
"58","(Intercept)",29.6117953402406,4.19323502165726,7.06180197086527,7.50485043900325e-08,"nOligGrowth ~ WUI"
"59","WUI",-65.1133299074261,66.1742999879939,-0.983967037342891,0.333001288229861,"nOligGrowth ~ WUI"
